Ra,feed_rate_mm,rpm,depth_mm,filepath
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e00004c7.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e00004cd.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e0000505.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e000052b.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e000068b.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e000072c.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e0000772.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e00007d0.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e0000804.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e0000864.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e00008b8.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e0000b99.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e0000bce.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e0000c8f.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e0000d3a.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e0000df9.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e0000f1a.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-15\15_data\e00\d00\e0000f58.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e0000013.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e0000024.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e00000e9.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e00001e7.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e00002a0.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e00002a8.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e00004d4.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e00005a2.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e000060b.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e0000736.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e0000851.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e0000881.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e0000923.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e00009a0.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e00009b6.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e00009b9.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e0000a35.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e0000a9b.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e0000ba0.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e0000c88.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e0000cd7.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-16\16_data\e00\d00\e0000e03.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e0000024.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e00000e6.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e00001bb.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e0000349.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e000045d.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e000046a.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e0000629.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e0000753.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e000077e.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e00007c2.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e00007ea.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e0000968.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e0000995.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e0000ad5.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e0000b0f.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e0000b9f.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e0000be6.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e0000be9.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e0000d66.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e0000d8d.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e0000eb3.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-17\17_data\e00\d00\e0000f2f.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e0000120.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e0000243.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e0000273.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e000027d.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e00002d8.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e000030f.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e00004d9.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e000067d.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e00006d3.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e000079a.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e0000810.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e0000950.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e0000aee.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e0000b16.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e0000bb6.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e0000cff.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e0000d13.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e0000d25.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e0000e09.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e0000e7b.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e0000f77.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-18\18_data\e00\d00\e0000fc4.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e0000006.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e000003a.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e00000f9.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e000012e.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e00001d2.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e00001d9.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e0000248.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e000024f.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e000033b.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e000035e.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e000040b.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e00004a5.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e00006fc.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e0000745.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e00008b1.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e00008d9.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e0000afa.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e0000b23.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e0000c09.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e0000ce6.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e0000da4.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-19\19_data\e00\d00\e0000fbf.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e0000013.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e0000024.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e00000e9.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e00001e7.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e00002a0.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e00002a8.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e00004d4.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e00005a2.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e000060b.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e0000736.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e0000851.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e0000881.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e0000923.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e00009a0.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e00009b6.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e00009b9.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e0000a35.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e0000a9b.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e0000ba0.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e0000c88.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e0000cd7.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-2\2_data\e00\d00\e0000e03.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-20\20_data\e00\d00\e00000c6.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-20\20_data\e00\d00\e000033b.au
1.24,5,500,0.25,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-5mm\speed-500rpm\doc-0.25mm Ra-1.24\5-500-0.25-20\20_data\e00\d00\e00003a3.au
